"ID"	"CPT0001550001"	"CPT0001540009"	"CPT0000790001"	"CPT0000780007"	"CPT0066470004"	"CPT0066430001"	"CPT0006440003"	"CPT0006530001"	"CPT0020020001"	"CPT0019990003"
"ABCC3"	-0.88329953320208	-0.0484259644552222	-0.499073413189161	0.259901087264234	0.0190382399065641	-1.09082577941792	-0.00668874800906204	-0.515271488464524	-0.811057198750814	1.10280392561155
"ABCC4"	-0.359400666851683	-0.429616433182093	0.483725868531066	-0.295124577996372	-0.174793209526924	0.199111968368106	0.0677074912691736	-0.20009158841361	-0.00376709841567209	-0.173474813530299
"ABCC6"	-0.0510166055038274	-0.296313573983852	0.946331263047176	-0.925831026889194	-1.00182812407943	1.28159913320082	-1.31758782028351	-0.0241726563679621	0.758210246689192	-0.864363482441199
"ABCD1"	-0.268316131311603	0.085561708107256	-0.0839652060450105	-0.431134640442067	0.229364309122982	-0.196775586574506	-0.266336885836526	-0.40187785746021	-0.384613240050952	0.0494272940592095
"ABCD3"	0.0986876938097282	-0.624134569256782	0.94405690947467	-1.36585187598182	-0.643714603462074	0.628544712522834	-0.883594838230108	0.265072564960794	0.37208708959636	-0.803843258700279
"ABCD4"	0.204960492255461	-0.648934583389708	0.718990267395044	-0.372610967747005	0.056323660247537	1.12878511838785	-0.143435589815435	0.343363926350731	0.0367753165373361	-0.490532661976212
"ABCE1"	-0.19009510584722	0.203082528287849	0.0117270138337708	0.162438948093728	0.0880706760682546	0.0561723301034855	0.264558046814759	0.0633321484934196	-0.0775289670956175	0.0949806029385207
"ABCF1"	-0.0597650568912958	0.191299527772219	0.0287502765484271	0.0701667831186552	0.1532894274394	0.156157675635124	-0.352631993602775	0.0835303785229718	0.0379456202443199	0.0244834198315143
"ABCF2"	0.0230698927602293	0.0869154498265994	0.00789840186682905	-0.0798371570496433	-0.151635244852674	0.0556882142503654	-0.159494357369683	0.0533152831637729	-0.0283733317780244	-0.269454154210253
"ABCF3"	0.0888445634973396	0.208239147914768	0.296899053075501	-0.163164009119082	-0.0504065426693001	0.258535527856826	-0.0489671249239194	0.0155703129694788	0.128605611384768	-0.102224564451203
"ABCG1"	-0.664383652927711	0.62591565030363	-0.654822680509096	-0.137013151407508	0.368598268287883	-1.37959492144144	1.09754443464835	-1.25598308124529	-0.914624359641996	0.19917942070806
"ABCG2"	-0.396384567103608	-0.415162555901851	-0.201351642483206	0.895133020204586	NA	NA	NA	NA	NA	NA
"ABHD10"	0.24612623619792	-0.589470708517391	0.736162464792162	-0.330035363471025	-0.83228251050395	0.588940632709385	-0.40533140491602	0.156215405928859	0.818214915789559	-0.41544214001921
"ABHD11"	0.28022816792793	-0.800870211284	0.666637795510129	0.0604292030845854	-0.361142650621207	0.260822233996412	-0.380456973144815	0.11067722206071	0.29514509507113	-0.126566770329552
"ABHD12"	0.00192227575488343	-0.0667088507112192	-0.196246492651794	-0.304935007659661	0.435897044727239	-0.390008542548366	-0.203746629197753	-0.244651598833473	-0.103651781392785	0.289335927895772
